comment_id,comment_text,toxicity,is_toxic,n_raters,n_toxic_votes,article_id,publication_id,created_date,rating,n_chars,n_words,mentions_identity,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability
5770354,He should have got life with no possibilities of parole...,0.0,no,4,0,366557,102,2017-08-15 05:16:07.390366+00,approved,58,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343136,Just a brief correction: Ramadan began at sunset on Sunday.  Awesome article!,0.0,no,4,0,138356,13,2016-06-08 20:45:18.637206+00,approved,77,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6298469,"TigerEye, 

Bringing up violent crime and murder in societies that predate the invention or introduction of firearms is intended to make one salient point:  that the safety of their citizens then depended more upon individual brute physical strength or sheer force of numbers than is the case in U.S. society today.  A thing that remains unchanged throughout the ages is that the wealthier you are, the more security (safety) you can afford to buy.  But one thing that has most definitely changed is that now a 100 lb female has the credible means to stop a 300 lb brute from having his way with her, or that a senior citizen today has within his or her means a tool to deter a 20-year-old thug.  This was not nearly the case when ""personal weapon"" was limited technologically to bladed weapons.

All said and done, I'd not regard as safer or idyllic civilizations that existed a thousand years ago, however gunless they may have been.  I would guess most females amongst us would agree in spades.",0.0,no,4,0,397390,55,2017-11-06 06:02:24.700156+00,approved,997,174,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6327385,She's the benchmark...and then some.,0.0,no,4,0,398770,21,2017-11-10 04:56:04.302011+00,approved,36,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373991,"Spot on David. Thanks for putting it all together so others may see it too. It's outrageous how the state has made medical cannabis a pay-to-play
program all based on irrational fear and loathing. What is now known about cannabis continues to be maligned while people suffer but boy are they ready for the tax money. Sorry patients, your health runs a distant second. Tax money rules.",0.0,no,4,0,140595,13,2016-07-03 18:10:39.170700+00,approved,384,67,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294445,"Somehow I have a feeling that if it were - using your example, Bill Randall - or any other man, you wouldn't feel the need to point out that he is ""old"" (quotes because these terms are subjective) or a man.  Let's consider that for a second, shall we?

Thank you for confirming your narcissism though...it is refreshing to find a narcissist who is actually willing to admit as much.",0.5,yes,10,5,65875,13,2016-04-25 20:54:16.336157+00,approved,382,70,True,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078609,"Don the liar, collecting tribute for the honor of protecting his property.",0.6,yes,10,6,362744,102,2017-08-04 00:54:00.494296+00,approved,74,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6146298,He was born into a strong Mennonite family. Maybe he converted to Islam while he was held captive.,0.0,no,4,0,388870,54,2017-10-14 15:36:16.956808+00,rejected,98,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5684395,"We are not Russia, we are not a third world country.  All suspects are innocent until proven guilty.  We should treat all suspects not necessarily with respect, but with just a little dignity.  Maybe more than they deserve, but then we are supposedly a civilized nation.  But then with as much smoke that is surrounding the Trump organization with regards to Russia, should we just consider him guilty and not give him the benefit of the doubt until the investigation is done?
  If guilty, prison should not include visits or TVs in the cells.  Make it as miserable as possible, But that is prison, after the trial which many are saying should come before the trial.",0.0,no,4,0,360771,66,2017-07-30 02:31:09.219150+00,approved,666,116,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7106400,"Does Trudeau think we are all stupid?

This man is beyond delusional.",0.84,yes,50,42,156130,54,2016-12-12 23:20:57.541947+00,approved,69,12,True,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797312,"You are wrong, Paul22 -  Hillary Clinton got 4.6 million more votes than Trump in California. Trump didn't ""know"" anything - he thought he would lose. Trump is no strategic genius, he's a fat lazy bum who lives on bankruptcy rulings and changes his underwear every time he changes wives. Trump was elected with the lowest number of voters in modern times.

Seriously, you need to educate yourself. I do it, you can too.",0.5,yes,10,5,160245,13,2017-01-06 02:19:36.947966+00,approved,419,74,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5954797,Fighting back against islamic terrorism is not a crime!,0.5,yes,10,5,377470,54,2017-09-14 20:25:45.842259+00,approved,55,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7154524,"People need to really learn who Kevin O'Leary really is and what he hasn't accomplished. If those who are so enamored with his style and faux ability feel they would like to live under his rule (which is how he would view it), why not just move to the United States where that perfect storm has all just been created. 

Why do you feel the need to duplicate it here?

As a fourth generation Canadian whose father and grandfather both fought in the the world wars to keep me free, Kevin O'Leary would make them both literally puke. He is a self-serving, narcissistic egomaniac that cares nothing about you.",0.6,yes,10,6,160365,54,2017-01-28 23:46:49.764991+00,approved,605,109,False,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5935663,"I don't have a wheel chair, but I'm a senior and disabled with poor balance due to disability. People are constantly bumping into me. In fact, a woman recently bumped into me as she was hurrying and then turned around and started yelling at me. Inconsiderate jerk. I walk slow and carefully, moving away from people coming my way.  I avoid crowds. I constantly need to protect myself.",0.4,no,10,4,376424,55,2017-09-11 22:08:02.342984+00,approved,384,68,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742803,"Meanwhile, in Star Trek related news:

""It was revealed to viewers that the High Command's illogical and emotionally based statements were, in reality, the result of covert Romulan influence.""",0.0,no,4,0,157771,54,2016-12-22 16:16:07.580381+00,approved,192,29,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583526,Good.,0.0,no,4,0,150932,21,2016-11-08 04:43:47.484997+00,approved,5,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461154,"Bitch, you ain't from Juneano. Otherwise you would of said ""longhouse"".  Go back to the east coast.  Go fuck yourself.",0.912280701754386,yes,57,52,145254,21,2016-09-05 09:45:49.063426+00,rejected,118,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5988829,"Johannesburg will not be a WORLD CLASS CITY as the radio repeat all day as long as the inhabitants do such act as : I was visiting a park. Help to keep it clean by picking up paper , plastic bags, bottles and tin cans .  etc. People were looking at us and laughing  at us while discarding new rubbish on the ground and not in the waste collecting bin. What a mentality South African have !!!",0.6,yes,10,6,379798,100,2017-09-20 20:48:06.322619+00,approved,391,77,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
5130497,""" starter's job is to win"". No, a starter's job is to put the team in position to win, which is exactly what Stroman did, masterfully.
And I hate to tell you but judging pitchers by ""wins"" is useless.",0.5,yes,10,5,326566,54,2017-04-13 20:01:35.860133+00,approved,200,39,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587382,But a white rich old Bernie or Hillary would have?,0.0,no,6,0,151102,21,2016-11-09 20:32:49.440971+00,approved,50,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803352,"Why Is that Frank? Because one loony toon psychopath, who didn't legally posess a firearm to begin with, broke the laws already in place to commit a murder. Do you honestly think that further restrictions to firearms would have prevented this guy from doing this crime, as he was willing to violate atleast 3 firearms laws before he even pulled the trigger. 
1. Possession of firearm with mental history. 
2. Loading a weapon on airport property.
3. Likely conceal/open carry laws that Florida has for having a loaded fire arm in public without a carry license. 

You may not know this, but laws do not prevent one from breaking the law. Additionally, CBS just reported that this guy tried to turn himself in to the FBI last November for being forced to fight for Isis. Either he's crazy or he's a terrorist, in either case he wasn't legally allowed to posess a gun.",0.5,yes,10,5,160479,21,2017-01-07 01:56:06.986738+00,approved,866,153,True,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
5134930,"Wishful thinking...
Here I'm gonna try it...'I wish our elected officials weren't incompetent'...
Hmmmm, nope it doesn't work. Darn it.",0.6,yes,10,6,327019,13,2017-04-15 00:22:06.877302+00,approved,135,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6169513,"The 50-60 dollar Oil Price is here to stay. We just have to get used to it. And there is enough better quality Oil in the World. Some studies even say the Oil consumption is going to reduce to 70 million barrels a day by 2030. Its nice to blame  it on politics because its convenient for the moment, but it would be better if Alberta faces the reality of economics of oil as it will help them move on.",0.0,no,4,0,390454,54,2017-10-18 10:45:28.328583+00,approved,401,80,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5916786,"I was going to disagree but then I thought better of it. antifa is probably worse because they are growing while the fn nazis are so fringe that they hardly make an impact. Don't get me wrong, all nazi, white supremacists can go to hades but thankfully, they hardly make a peep anymore.",0.5466666666666666,yes,75,41,375157,102,2017-09-07 21:41:14.943897+00,approved,286,53,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5336628,"Pocho, I always respect your comments, and this is no exception. I understand where you're coming from. No one wants to pay for someone else's non-mandatory education. But the goal of public universities is to open the door of opportunity to everyone, regardless of economic background. Before WWII, only the rich could afford a college education. If you were born to a poor family, college was out of the question. But the war and the GI BIll changed all that. For the first time in history, men and women from poor families who served our country had open access to the nation's best colleges. They took advantage, and the rest is history. Most of Hawaii's postwar leaders came up through this opportunity. That same opportunity is now extended to all our young people who wouldn't be able to attend college otherwise. And we all know that college will improve their life chances. This is a good investment, I think. They will be our future leaders.",0.0,no,4,0,339346,55,2017-06-01 00:16:50.398189+00,approved,951,165,True,0.8571428571428571,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5757562,"Let's see, widespread rioting, calling for violence against white communities (we need our weave shops, not that I use one), calling for violence against police, shooting at police, killing police...",0.7,yes,10,7,365823,102,2017-08-12 23:47:39.623302+00,approved,199,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172646,"And in the end, everyone of these city Council imbeciles will be reelected.  Hard to keep up, is that 90-year-old woman running again? If She is, I will bet the the farm she'll be reelected. ReMember who installed the city manager",0.6,yes,10,6,59575,13,2016-04-15 17:50:45.719410+00,approved,230,41,True,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6105529,"1 your so-called sack-of-dirt president WAS NOT ELECTED by a majority
2 If you want to joke about a baby with heart disease, go ahead; I'm sure your mom wishes you'd died from stupidity
3 grow up",0.8421052631578947,yes,76,64,386582,105,2017-10-08 07:46:36.637703+00,rejected,195,37,False,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
5488579,"What kind of maniacs follow a religion with that kind of hate at its core?
http://www.biblestudytools.com/leviticus/20-13-compare.html",0.7,yes,10,7,349178,13,2017-06-28 00:08:43.851365+00,approved,134,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5880499,Trudeau needs to talk about the millions murdered by Muslims. The fact their religion does not respect human rights.,0.7,yes,10,7,373167,54,2017-09-01 17:46:24.200593+00,rejected,116,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614667,I saw white people onstage for the curtain call. Look again.,0.4,no,10,4,152289,21,2016-11-20 08:16:13.549571+00,approved,60,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924664,"Just being born a Christian, Jew or Muslim does NOT make you spiritual. That is the big lie being told.

Just reading a book over and over again or going to some building once a week does NOT make you spiritual. Again the lies.

To gain inner knowledge requires work on your self, it is process. It requires hard , not just repeating some mantra. This is how we create so many narcissists in Canada with these religions.",0.5,yes,10,5,165125,54,2017-01-31 01:30:24.397602+00,approved,420,78,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7101556,People need to feel the pain before they will actually start to do anything...like vote. When the social support network fails we will start to see more people in need.,0.0,no,4,0,356831,55,2017-07-19 17:19:51.818983+00,approved,168,30,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5843810,"you seem to be confused beyond comprehension - so why do you feel you must reply? 995 people would just pass it by, but you can't. 
  so if it's all too confusing , just don't reply. BTW like yesterday's snide reference to me  - it is obvious who you you were referring to - you make a snide comment about me 3rd hand, i'm going to flag you as i would, and do, for others. 
  you act like a 5th grade boy who's got a crush on a girl.  you sure are preoccupied with me. it's a creepy feeling quite frankly.",0.0,no,4,0,370656,13,2017-08-26 06:31:49.422238+00,approved,505,101,False,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890421,"The European Parliament is mainly decorative. Each country would be better off without the dead weight of the EU. In the hands of Merkel and helpers, the EU is a tool to culturally neuter and replace Europe with islam.",0.1666666666666666,no,6,1,163729,54,2017-01-24 16:48:28.166027+00,approved,218,39,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035280,"These women are forced to hide by backward muslim men who wilt at the threat of a woman showing some skin.  They are the ones who need to hide from society, not their women.",0.7,yes,10,7,314285,54,2017-02-23 18:17:04.109138+00,rejected,173,34,True,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6004231,"There are two sides to this coin. Sexual assault and harassment charges heavily favor the accuser and feminine gender. All it takes is a false charge to ruin any innocent male's future as he is 'automatically judged guilty and arrested' upon a filing of complaint. Accusations being true or not is not in the 'supposed' perpetrators corner in all these cases. Has false complaints ever been made and the male sex ever been falsely imprisoned, causing loss of employment, student status, public shame and family disruptions?  Women of ill intent know that they can use this accusation to ruin the person of their ire so care must be taken to assess the truth before an innocent party is imprisoned, castigated by the media, public and future employments ruined.",0.2,no,5,1,380787,55,2017-09-23 02:08:46.603166+00,approved,760,128,True,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7191688,"I hope LTD and Trimet are listening.  It seems they advertise false predictions (smoke and mirrors) that their transit projects will equate into traffic congestion solutions, as though there will be a mass exodus to bus and train stops.  Advertisements like that have been proven to be nothing more than a fanasy.",0.0,no,4,0,165980,13,2017-02-03 22:36:41.157265+00,approved,313,52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6092034,A lighter shade of Cosby. Just like the Cosby women. You all should have come out sooner.,0.0,no,6,0,385863,55,2017-10-05 22:50:28.196569+00,approved,89,17,True,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063872,"Prostitution and pornography also would be job creators. How about creating new jobs in manufacturing, technology, forest products, etc.?",0.0,no,4,0,316143,13,2017-03-02 00:51:20.177976+00,approved,137,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121526,"Republicans are such liars.  While democrats are far from perfect at least they don't lie like Republicans do.  I know Obama made a few statements about health care that didn't come to pass but nothing compares to GW's statement that no one anticipated anyone flying planes into buildings or Voodoo will result in balanced budgets.  Now the Donald is continuing with lying such as Mexico will pay for a wall, or that jobs will flow back into the US with him as president.  

Why would anyone believe such rubbish?",0.8,yes,10,8,326197,55,2017-04-11 19:52:26.680347+00,approved,513,89,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5453527,"hey loser,man you lunatics now think that an opinion is a fact? ,, REALITY never gets in the way of delusional left wingers like you",0.7777777777777779,yes,54,42,346931,54,2017-06-21 18:01:02.093647+00,rejected,132,25,True,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
5706375,"""And even with gerrymandering, very often there are many many state level elections that simply do not feature a Democratic challenger, and the Republican wins by ""acclimation""""

My nomination for the best typo/spoonerism/satire today. Eventually, even the most numb will figure out that the water is starting to boil, despite being acclimatized to the current reality over 30 years of Republican 'strategy'.",0.0,no,4,0,362244,54,2017-08-03 03:08:21.445577+00,approved,408,62,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7003129,"Sure, because such medieval nonsense has absolutely no bearing on having faith in Christ and following his teachings. Why dabble in this extra-biblical nonsense which, as we have seen, so easily lends itself to abuse, corruption and distraction?",0.5,yes,10,5,385764,53,2017-10-07 12:03:14.893916+00,approved,245,38,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526553,"And Hillary is pro-family and pro-life??
The huge majority of women and blacks employed by trump contest that he is not a sexist  or a racist.",0.5,yes,10,5,148397,53,2016-10-13 20:12:20.635135+00,approved,142,26,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5846049,"I encountered this woman a few months ago in a business transaction. It was apparent to me then that she has phychological issues. She mentioned a couple of times that she loved bull dogs. I hope she receives the help she needs and the dogs find happy, healthy loving homes.",0.0,no,4,0,369996,102,2017-08-26 17:52:25.184917+00,approved,274,50,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
7014756,"This really has nothing to do with left-wing/right-wing extremists because both are nothing more than mouse facts. It's about freedom of speech. You may not like what she said (and I'm NOT defending her statements- so all you liberals can just save taxing your brains trying to come up with a suitable insult) but she has as much right to say it as a Muslim would have to spout nonsense about an anti-muslim conspiracy. Y'all need to back away from the keyboard and actually DO something productive. Start a recall petition if you want. But quit being crybabies. And make sure you give the same treatment to a Muslim (or anyone else) politician who uses their ""faith"" or ethnicity to bash others over the head.",0.1666666666666666,no,6,1,155015,21,2016-12-08 03:27:07.568131+00,approved,710,125,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677440,"Yet another example of our pitiful justice system. 
We have no idea why the woman was driving carelessly. Was she on her phone? Texting?
We have no idea if the woman driving attempted to stop or slow down.

1000$ is a slap in the face. 
A one month driving ban is contemptible.
The act of killing someone ""carelessly"" and then facing a fine along with an inconvenience is what makes have zero faith in the Canadian justice system. 

Any other industrialized, developed nation would have had a more serious punishment.

What a joke.",0.0,no,4,0,154827,54,2016-12-08 01:40:09.377590+00,approved,531,93,True,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
5584156,omg!,0.0,no,4,0,354794,55,2017-07-13 07:08:31.898336+00,approved,4,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066808,"Point ,in fact , TRUMP is a racist,
with avowed racist views on ALL non-whites.
That cannot be argued (fact) .
His nationalism is phony and artificial, at best (fact).
He does not love his country (fact).
He sorta likes money...(though)(fact).",0.5,yes,10,5,384103,102,2017-10-02 13:49:51.630669+00,approved,243,41,True,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0
5008585,"His Mother is so ugly when he was born they slapped his Mother, when she goes in the Sea for a swim the tide goes out, hahahaha",0.7636363636363634,yes,55,42,319365,55,2017-03-15 19:21:11.478780+00,rejected,127,27,False,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273667,"Your hypothetical situations change nothing. Either way, the child is waiting in the dark.  I sure did growing up.  The ramp and construction worker will still be working in the same amount of daylight.",0.0,no,4,0,57827,21,2016-04-08 07:52:57.665528+00,approved,202,34,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7102026,BREAKING NEWS: NBC news is reporting that  Four black Chicago youths are being charged with the kidnapping and torture of a mentally disabled white teen in a Facebook Video in which they use anti Trump racial slurs during the beating/ torture process.,0.6,yes,10,6,160196,21,2017-01-05 18:32:09.960435+00,approved,251,42,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0
6085671,"Ladies and gentleman of Canada.  While it SEEMS we have a Parliamentary democracy: we have a plutocracy.  Justin Trudeau can do whatever he wants.  Live with it.  THAT IS:  until you make your Next stupid decision maybe, choose a guy with sex appeal, wants to make everybody happy, and the whole world will just become a happy place ...
""I represent the Party that will just make Canada a better place ... ""
Does that sound like sound External and Defence policy?  Not sure ...",0.7,yes,10,7,385407,54,2017-10-05 01:37:14.154671+00,approved,477,85,True,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6162970,Why in heavens name would I do that to all my good friends?  They are better people than most Americans.  Especially ugly  trump type Americans.,0.5,yes,10,5,390004,102,2017-10-17 14:08:33.978819+00,approved,144,25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5369981,"Trump is such an incompetent fool. I'm looking forward to Orange Twit's tweet about how Qatar started funding and aiding terrorists after Donnie said what friends we are.

Let's face it. Trump probably doesnt know what country Qatar is. Meanwhile, I understand Putin had four root canals done without the need for nitrous oxide. TheTrump circus was more than enough to keep the laughs going.",0.78125,yes,64,50,341285,102,2017-06-07 00:35:51.419053+00,rejected,391,65,False,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5921955,Yes: and also because he believes it. He's the real deal: a white supremacist and anti-semite.,0.7,yes,10,7,375365,53,2017-09-08 19:49:58.517062+00,approved,94,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
